spid,rating,COMMEQTA,LLPLOANS,COSTTOINCOME,ROE,LIQASSTA,SIZE
272907,3,0.109859,0.009666,0.869227,0.20928,0.343927,17.863127
170766,3,0.042197,0.011895,0.392199,-0.017723,0.164722,17.432244
265258,7,0.03106,0.027578,0.497848,0.23396,0.163403,17.803884
387423,1,0.064574,0.00234,0.334849,0.107296,0.497755,19.132648
362528,9,0.013968,0.019793,0.819545,0.071341,0.487652,17.656351
341903,8,0.237557,0.004274,0.565432,0.101014,0.113699,12.423524
229673,2,0.05379,0.007727,0.685318,0.139895,0.075879,20.31685
263818,1,0.031467,0.002713,0.619389,0.099859,0.44018,18.99348
145186,10,0.05646,0.014802,2.319301,0.081489,0.163902,16.679127
334607,3,0.095278,0.004526,0.865338,0.111748,0.276949,17.492391
240341,1,0.032236,0.002957,0.557837,0.073857,0.160511,18.929087
162886,8,0.228173,0.021118,0.703601,0.073283,0.10976,11.125103
247798,9,0.077775,0.004962,0.704114,0.122731,0.06541,16.194488
140743,8,0.068787,0.008133,0.862803,0.013304,0.053954,10.680095
305855,6,0.023264,0.087211,0.428574,-0.481181,0.087457,16.77549
282191,9,0.097654,0.038179,0.775545,0.128133,0.11202,17.120851
245473,10,0.1362,0.021126,1.838707,0.047349,0.146613,16.169823
216061,8,0.072183,0.027423,0.414269,-0.029872,0.137426,16.951655
149354,8,0.162856,0.019126,0.853873,-0.007218,0.155275,11.439949
386458,8,0.141596,0.016326,0.851316,0.150153,0.085218,14.539432
115972,9,0.023703,0.0162,0.668643,0.147075,0.508341,15.436794
319053,10,0.118519,0.016663,0.893935,-0.156707,0.07262,16.061509
172545,4,0.203318,0.071614,0.76143,0.101503,0.069059,17.551849
334708,3,0.049401,0.006257,0.583098,0.107951,0.143547,19.954448
360473,1,0.061546,0.000752,0.412301,0.073385,0.132166,18.250357
248749,1,0.084836,0.000869,0.290218,0.093356,0.780498,18.399817
348545,3,0.057984,0.005988,0.616355,0.138032,0.203316,17.997062
109068,6,0.092851,0.034583,0.651064,0.210806,0.680875,15.768811
332085,6,0.128875,0.051265,0.968758,-0.160031,0.04455,17.358597
136599,5,0.013739,0.012473,0.359917,-0.097433,0.190841,20.988013
170426,8,0.313051,0.026913,0.400359,-0.056392,0.218969,15.810886
111354,3,0.073179,0.000829,0.680661,0.103472,0.340584,17.018521
117674,10,0.098614,0.015333,1.859327,0.060522,0.18876,15.888159
308280,9,0.094766,0.033159,0.722479,0.122437,0.49447,15.451643
211886,5,0.077496,0.010382,0.618021,0.199117,0.28074,17.785195
327640,1,0.061631,0.00068,0.263102,0.068937,0.761787,19.047382
349782,8,0.132204,0.003007,0.837257,0.086367,0.067399,13.91322
360667,10,0.127217,0.037763,1.711353,0.01901,0.156104,15.897765
384803,6,0.167089,0.025923,0.430201,0.38488,0.261732,19.013283
204510,9,0.066154,0.003399,0.443713,0.107773,0.051181,16.225896
141901,4,0.24153,0.047532,0.365787,0.105767,0.394925,18.564192
162880,6,0.132497,0.027304,0.602133,-0.29551,0.62832,20.894568
304710,10,0.058596,0.041934,1.756743,-0.074309,0.123197,17.031163
303213,1,0.052225,0.003033,0.290834,0.062034,0.718377,18.474237
313543,5,0.151317,0.005945,0.341172,-0.055009,0.400956,20.802162
375070,4,0.066684,0.048623,0.522073,0.008178,0.287773,20.900105
321475,2,0.061566,0.001128,0.687864,0.143924,0.371848,17.179776
393130,1,0.025186,0.002152,0.715411,0.089843,0.777872,19.171828
212228,8,0.116637,0.012454,0.88146,0.010784,0.186266,16.232192
166777,1,0.085995,0.000675,0.515795,0.091907,0.292973,18.065835
141119,5,0.080829,0.007919,0.711677,-0.017997,0.502295,18.682281
223580,9,0.121856,0.032795,0.466961,-0.045369,0.487498,18.986781
178855,7,0.089329,0.050792,0.744591,0.292932,0.056757,18.383459
115944,9,0.035398,0.033749,0.411433,0.03381,0.04794,15.666816
326446,4,0.082809,0.050795,0.427771,-0.055708,0.213477,18.841331
277259,8,0.111216,0.00123,0.446037,0.160659,0.199555,13.306387
112711,6,0.126835,0.044375,0.312188,0.181651,0.247557,16.169989
161250,8,0.231992,0.013279,0.834912,0.06096,0.173645,17.259513
229744,8,0.147913,0.017143,0.723004,-0.010885,0.169822,13.259266
296716,5,0.089483,0.002038,1.04213,-0.135192,0.633223,17.694648
191440,6,0.070998,0.022614,1.504225,-0.375187,0.093905,20.229863
144723,3,0.107569,1.1e-05,0.06375,0.018756,0.211742,19.467265
321469,1,0.030704,0.003111,0.472264,0.061367,0.363342,18.225756
346509,8,0.299031,0.028607,0.863004,0.201936,0.132646,15.863237
388622,7,0.165725,0.016906,0.428889,0.005302,0.092992,19.181968
309032,7,0.127235,0.01706,0.760601,-0.050837,0.274486,16.63484
263736,8,0.276088,0.022967,0.411877,-0.020007,0.058824,15.976619
310220,6,0.103433,0.009972,0.73224,0.433363,0.676095,18.941133
333641,9,0.092624,0.037542,0.82071,0.158224,0.491117,16.566625
361780,8,0.259886,0.024258,0.354659,0.052768,0.14743,13.087838
347700,3,0.061205,0.007596,0.192453,0.05807,0.357528,18.410094
199677,10,0.056175,0.018368,1.371284,0.052676,0.164258,16.316882
138936,1,0.054238,0.002667,0.317584,0.085922,0.135933,18.945045
377853,7,0.117292,0.009913,0.435907,0.36903,0.054159,19.279674
362011,10,0.162789,0.042858,2.106813,-0.171784,0.175999,16.830259
127391,4,0.151071,0.040543,0.768315,0.173103,0.576683,17.534973
331824,10,0.056441,0.031085,1.869856,0.070779,0.087958,15.976871
251907,8,0.069777,0.025398,0.658757,0.047786,0.210141,14.296149
185547,4,0.208652,0.010548,0.719188,0.103492,0.232211,15.750166
390738,6,0.136345,0.061564,0.39325,-0.387376,0.135857,20.215913
392234,2,0.028976,-0.000351,0.627308,0.173025,0.294688,17.530422
111380,9,0.051903,0.017393,0.368065,0.212452,0.097409,15.496144
151088,1,0.041787,0.002461,0.657219,0.102877,0.510429,18.465572
161988,5,0.02507,0.016108,0.31206,0.149554,0.060306,19.392702
396691,6,0.018103,0.089813,0.315348,-0.181763,0.667315,20.789291
349084,5,0.035282,0.010312,0.338384,0.23115,0.439153,19.200526
303439,1,0.076415,0.001322,0.481702,0.058405,0.361192,19.012603
360565,6,0.126251,0.033794,0.976395,-0.143728,0.56761,19.704105
230780,8,0.108492,0.030729,0.529492,0.123633,0.171053,13.505396
168090,10,0.128448,0.028616,2.371857,0.011788,0.049914,15.75321
207991,8,0.093867,0.029861,0.626904,-0.079467,0.193206,14.71119
318235,7,0.067791,0.010762,0.742173,0.28012,0.341079,17.607736
175501,6,0.10953,0.089201,1.391074,0.219834,0.430736,18.1862
180653,3,0.105579,-0.000926,0.128691,0.165926,0.433497,18.183685
137885,5,0.053704,0.009642,0.84454,-0.110571,0.564931,20.204
369349,3,0.057115,0.012162,0.403586,0.141993,0.320405,20.599322
128562,8,0.244827,0.022999,0.654491,0.153711,0.163993,11.931224
229410,6,0.143198,0.068272,1.42867,0.055709,0.711801,20.760582
312072,1,0.072958,0.00171,0.363189,0.071626,0.663219,18.245793
244826,2,0.04363,0.006694,0.575469,0.115837,0.11282,20.625116
124000,9,0.083321,0.009679,0.730497,0.107792,0.138958,16.123067
116162,7,0.152707,0.050411,0.746821,0.116064,0.143908,17.118044
277562,6,0.021363,0.071708,0.470683,-0.087253,0.683674,20.407067
140940,6,0.063711,0.029948,0.646564,0.034201,0.275035,18.605563
360739,9,0.018632,0.008347,0.826078,0.189023,0.311971,18.182374
153369,1,0.037164,0.002408,0.244453,0.070889,0.695411,18.731794
211781,8,0.183637,0.027654,0.644436,-0.050665,0.082449,13.781097
143696,2,0.067657,0.008304,0.677564,0.129522,0.334394,20.209111
295055,8,0.242018,0.024689,0.729778,0.046551,0.135698,14.324606
116157,1,0.025447,0.00136,0.741619,0.106113,0.282111,18.413718
228283,2,0.089707,0.003902,0.496168,0.056023,0.414393,16.463374
202032,3,0.149274,0.010521,0.205702,0.033714,0.199992,16.513749
231953,10,0.117212,0.022963,1.150243,-0.093312,0.16148,16.47596
113211,6,0.077359,0.081559,0.576886,-0.457797,0.093267,16.185317
186272,5,0.105719,0.010935,0.360976,-0.116777,0.443265,19.578126
223976,6,0.130376,0.006747,0.39614,-0.241663,0.153602,21.103894
124808,8,0.099131,0.026567,0.626806,0.134153,0.042931,17.125024
379142,5,0.070549,0.013439,0.68055,0.222667,0.532576,17.222938
334655,4,0.071868,0.015614,0.642335,0.004044,0.584417,16.068556
138060,1,0.060767,0.000843,0.645958,0.058419,0.576733,18.988709
279748,6,0.055564,0.018628,1.032445,-0.415167,0.079844,15.783498
332971,4,0.167912,0.029199,0.555703,0.052649,0.529806,20.375782
253152,2,0.055069,0.006479,0.515575,0.221414,0.300397,20.639263
373329,1,0.079229,0.001134,0.583588,0.065841,0.606799,19.063494
277107,1,0.032668,0.001309,0.60183,0.104972,0.380802,18.78592
152719,9,0.06765,0.036633,0.80665,-0.024473,0.028982,15.453721
288070,4,0.26017,0.04398,0.427046,0.205589,0.280338,19.953768
336413,4,0.14769,0.070855,0.455899,0.091438,0.120586,15.649251
387294,5,0.051874,0.003192,0.466523,0.205893,0.417338,16.37542
206718,7,0.143226,0.03528,0.691648,0.289172,0.094947,18.910038
383227,7,0.127514,0.034087,0.749386,0.147969,0.402443,16.952606
224090,2,0.031419,0.003989,0.556923,0.222517,0.102245,18.78028
136172,3,0.06969,-0.000548,0.310822,0.128512,0.095829,20.628575
150964,10,0.112244,0.013122,1.733565,-0.184667,0.033789,16.938873
101516,9,0.075414,0.003288,0.75182,0.167408,0.130694,15.774614
210453,4,0.043416,0.044286,0.50893,0.181409,0.418028,20.83991
317134,9,0.113675,0.022826,0.424723,0.155611,0.352018,16.906058
401991,7,0.133061,0.023232,0.792862,0.106412,0.391549,15.908809
371393,9,0.043103,0.029919,0.416117,-0.03946,0.470761,15.89056
114142,10,0.098416,0.018572,1.568547,-0.18396,0.047958,16.982592
228529,9,0.031064,0.037053,0.442634,0.110589,0.276555,15.9613
150368,1,0.088486,0.00289,0.344393,0.109518,0.701103,18.360805
323404,1,0.028761,0.002706,0.31111,0.109546,0.338447,18.475017
137978,2,0.028873,0.005463,0.570866,0.16808,0.288605,20.802302
305402,9,0.058098,0.018972,0.784927,0.157178,0.432633,16.551467
343911,9,0.050923,0.038901,0.778613,0.16375,0.29318,17.440249
169604,7,0.154073,0.015592,0.754232,0.355965,0.036625,18.836194
246708,1,0.040827,0.001115,0.367979,0.057504,0.246563,18.737396
109284,7,0.100105,0.003375,0.408828,0.221974,0.040801,16.516293
194522,7,0.050727,0.018632,0.48364,0.354104,0.326188,18.712806
384277,1,0.042349,0.00134,0.318576,0.083546,0.693287,18.158879
282503,7,0.167127,0.028349,0.560398,0.144116,0.238262,16.591896
171511,3,0.03672,0.003493,0.159384,0.038978,0.138451,20.181797
382446,5,0.047035,0.00702,0.504822,0.00761,0.46419,21.237886
249194,7,0.036656,0.046531,0.841287,-0.03873,0.319455,19.052093
145668,1,0.070737,0.001209,0.661019,0.072841,0.203966,18.464858
242781,4,0.040906,0.018885,0.54338,0.01833,0.352716,16.18803
317243,4,0.246614,0.055558,0.352724,0.144346,0.386666,20.103442
309547,10,0.08798,0.013622,2.315481,0.130991,0.07702,16.968144
185287,8,0.227995,0.026832,0.904928,0.199279,0.179595,12.363662
162268,1,0.02673,0.002524,0.625262,0.096411,0.46747,18.674419
249741,8,0.130118,0.00765,0.595019,0.125335,0.149781,18.525816
393781,8,0.211182,0.01612,0.43873,-0.019231,0.122832,14.360107
289042,1,0.061924,0.002521,0.553159,0.074638,0.69306,18.362667
254925,7,0.067068,0.014527,0.775803,0.073319,0.204192,17.49901
395145,3,0.029303,8.3e-05,0.118256,0.130816,0.157897,18.393016
265940,6,0.053679,0.081478,1.335505,0.426686,0.065031,15.50867
348391,1,0.088185,0.002446,0.421313,0.110196,0.18466,18.611517
356886,7,0.17616,0.03662,0.79016,0.033947,0.352628,19.280402
109821,9,0.118351,0.010743,0.703374,0.135641,0.072792,15.434855
276347,8,0.252899,0.022521,0.841232,-0.055119,0.224568,13.988964
115595,1,0.034252,0.00214,0.359585,0.074992,0.19688,18.945169
278366,4,0.257642,0.060516,0.6775,0.109483,0.050447,18.228227
313340,3,0.064032,0.005123,0.13484,0.08041,0.187869,16.554875
395527,6,0.161362,0.042689,0.291813,0.129813,0.270729,18.210871
267057,8,0.139771,0.003166,0.542165,-0.053251,0.223657,13.503431
381261,8,0.295229,0.024008,0.629669,0.167912,0.091199,16.332678
211053,4,0.223658,0.04802,0.774308,0.168551,0.236846,19.598424
111989,1,0.0426,0.001235,0.641334,0.065578,0.261153,19.103424
232457,8,0.177406,0.008278,0.897207,0.031213,0.161022,13.326424
159183,10,0.163439,0.041129,2.396849,-0.108921,0.201351,16.679433
275411,10,0.147564,0.016835,2.032723,0.091445,0.17673,16.238221
302459,9,0.08901,0.025885,0.849928,0.092567,0.248384,18.522844
379158,5,0.030408,0.011673,0.266284,-0.137122,0.438699,19.179164
254932,5,0.038116,0.015699,0.476223,-0.078315,0.335716,18.768096
328205,2,0.066527,0.007547,0.659044,0.212234,0.244916,18.671079
136983,5,0.096374,0.012357,0.707504,0.024363,0.069604,19.972989
136987,8,0.17217,0.024982,0.515515,0.079265,0.078679,18.076916
130221,7,0.061655,0.039719,0.368217,0.285068,0.451428,16.673647
400221,7,0.065105,0.053502,0.718781,0.331838,0.23226,17.839717
232983,4,0.102468,0.018049,0.614614,-0.010242,0.444789,16.950467
213582,2,0.024229,0.002223,0.651121,0.21421,0.290667,16.221887
261319,9,0.058506,0.037443,0.386756,0.246972,0.200928,15.639731
392930,4,0.033264,0.053176,0.509972,0.115027,0.192723,18.599502
348716,8,0.124264,0.011672,0.850066,0.013979,0.117594,15.32932
327365,4,0.13438,0.00266,0.350821,0.109352,0.066371,19.305105
292109,9,0.057974,0.031352,0.912944,0.088726,0.320131,16.871299
223389,8,0.130326,0.007148,0.53945,0.122518,0.176439,16.419339
189641,1,0.030091,0.00158,0.381347,0.108982,0.185993,19.183807
276363,4,0.160232,0.012045,0.579801,0.019171,0.412993,18.616271
125342,10,0.090814,0.025623,0.827586,-0.106266,0.095541,16.123955
267732,6,0.166093,0.044966,1.005417,-0.070376,0.071067,19.522343
288012,5,0.165359,0.010293,0.418306,0.18062,0.101106,16.359485
131296,4,0.238158,0.023158,0.40203,0.04317,0.548486,16.084956
192923,10,0.131645,0.045307,1.081526,0.052517,0.125702,16.865157
286808,5,0.076414,0.011424,0.628634,-0.038991,0.484388,19.880531
314478,10,0.056009,0.019014,2.247912,0.043167,0.035746,15.750701
287246,9,0.058979,0.002672,0.485144,0.192412,0.121988,18.099402
321118,2,0.071961,0.004684,0.612457,0.208538,0.079634,20.103698
233832,8,0.186534,0.017537,0.422308,0.190843,0.159923,14.300256
397307,8,0.189078,0.022048,0.560733,-0.047763,0.217202,15.443834
220267,6,0.16584,0.022515,0.77819,0.270025,0.233209,20.231295
327237,1,0.077039,0.001775,0.680773,0.103247,0.4037,18.475966
204902,5,0.009459,0.00708,0.888716,0.216278,0.268222,17.059344
241908,7,0.113133,0.044368,0.824014,0.041745,0.251875,17.268226
191298,2,0.070268,-0.000999,0.57141,0.062359,0.4061,17.354164
303025,2,0.07642,0.006982,0.682247,0.077499,0.197526,19.853552
198189,10,0.080614,0.011045,0.650849,0.140999,0.049471,16.570116
128581,10,0.114278,0.035682,1.840877,-0.082953,0.120817,17.037041
217736,8,0.300684,0.028019,0.628929,0.06854,0.028262,14.9587
385100,4,0.04358,0.048625,0.639735,-0.011985,0.304956,18.905261
144618,6,0.095176,0.026178,0.243119,-0.480665,0.687839,19.856979
112385,1,0.073153,0.00311,0.612727,0.102453,0.780463,18.391062
348978,5,0.03482,0.005089,0.833248,0.130434,0.156158,18.071189
250386,6,0.015559,0.080736,1.088695,-0.103923,0.560852,17.61634
151639,5,0.070195,0.006565,0.78408,0.129315,0.397057,20.799179
377335,7,0.065557,0.051369,0.718491,0.360331,0.168175,17.692241
203191,5,0.093278,0.000821,0.522661,-0.078224,0.075115,20.155973
195608,7,0.154235,0.046008,0.577855,-0.05483,0.22879,18.182708
368095,1,0.032041,0.000776,0.472137,0.10862,0.330644,18.227566
235446,8,0.151719,0.01926,0.639265,0.176684,0.19115,16.818315
113684,5,0.092807,0.001417,0.36904,0.024531,0.483814,16.491595
288377,10,0.089177,0.046666,1.619124,-0.148394,0.204392,15.826882
114532,2,0.038634,1.2e-05,0.512081,0.121357,0.084792,16.665332
212915,5,0.085838,0.002586,0.549813,0.160743,0.517647,21.283523
210447,10,0.093537,0.033827,0.752836,-0.114349,0.092526,16.705086
273292,4,0.141668,0.041867,0.409656,0.142685,0.372467,15.47913
339998,4,0.094056,0.022996,0.47484,0.160202,0.267156,19.36299
245328,2,0.036202,0.005098,0.660268,0.054491,0.41416,18.808621
290832,1,0.088176,0.001759,0.260453,0.092859,0.213457,18.642261
180539,8,0.057554,0.016258,0.680757,0.145351,0.112661,11.056977
168704,5,0.033542,0.008699,0.723169,0.077952,0.210651,16.510714
210782,2,0.047192,3.9e-05,0.514365,0.058034,0.168194,16.557366
196658,4,0.141546,0.064566,0.356813,0.018888,0.242664,17.074895
365353,1,0.033262,0.001646,0.726571,0.056769,0.745053,18.939078
381046,1,0.086275,0.000825,0.729942,0.062706,0.504588,18.31345
218245,10,0.097521,0.044782,1.324455,-0.179036,0.130742,17.054797
240629,10,0.062822,0.024828,1.660942,-0.175159,0.113453,16.602783
189588,4,0.103197,0.02482,0.479632,0.122249,0.543167,19.042053
285193,9,0.091154,0.013121,0.926295,0.188325,0.418659,16.151431
201418,2,0.068677,0.006803,0.707485,0.215422,0.135911,21.058137
130883,4,0.071205,0.062393,0.500603,-0.03958,0.28641,18.443882
316307,3,0.097156,0.003678,0.051877,0.208497,0.430922,17.588211
291605,10,0.067862,0.030716,1.369811,-0.161234,0.093071,15.987521
311412,2,0.095777,0.006643,0.600693,0.125228,0.402494,15.799879
162076,1,0.046437,0.002884,0.746354,0.078216,0.233114,18.532128
199528,6,0.148248,0.030312,0.678161,-0.419185,0.377444,18.14689
257986,4,0.199606,0.010774,0.760162,0.179277,0.137519,16.09497
125523,10,0.158201,0.019279,2.413805,-0.065119,0.143499,16.063132
299548,8,0.294733,0.011742,0.592528,0.145098,0.027394,12.265581
282815,5,0.162602,0.003156,0.547195,0.073326,0.651166,19.434003
308480,9,0.049395,0.01791,0.489367,0.146159,0.210103,16.821119
223855,4,0.190736,0.000168,0.431535,0.139341,0.508996,19.616848
119508,9,0.022333,0.030884,0.92849,0.083206,0.030338,18.961
313693,2,0.070566,-0.00014,0.72455,0.089717,0.144749,19.902285
230818,6,0.127909,0.01682,0.376291,-0.031491,0.638049,17.654122
326316,9,0.066537,0.01796,0.541678,0.072399,0.020446,15.7128
340675,5,0.033161,0.016539,0.799507,0.089769,0.021908,18.763062
256760,6,0.084867,0.067446,0.497574,0.026455,0.59895,15.67535
157661,3,0.153877,0.00387,0.090089,0.063952,0.408043,17.228484
134989,3,0.090729,0.00244,0.085221,0.118768,0.245915,20.2248
376192,5,0.159427,0.011846,1.108849,0.225026,0.052527,19.930678
258949,5,0.163705,0.007467,0.828934,0.196945,0.262971,21.262584
389183,5,0.163693,0.006848,0.690212,-0.11079,0.198291,19.510419
207086,2,0.030866,0.007249,0.670219,0.066549,0.221994,17.574585
335689,3,0.15772,0.011388,0.778699,0.095348,0.458797,20.570543
344742,2,0.046329,0.008251,0.506866,0.190194,0.076194,17.56378
362169,9,0.057036,0.031479,0.915137,0.169008,0.256673,18.540959
145115,8,0.270338,0.012613,0.382038,0.08615,0.144469,13.278002
147447,7,0.154291,0.032169,0.347877,0.174207,0.395074,15.735663
323680,8,0.239487,0.027678,0.390835,0.007682,0.064282,12.943631
153176,1,0.058097,0.002246,0.255331,0.054414,0.788422,18.343724
366954,4,0.061781,0.04147,0.652514,0.135765,0.597937,16.151801
103682,3,0.066306,0.000189,0.539685,0.116541,0.240262,19.538908
158597,2,0.093027,0.003869,0.722993,0.208993,0.192571,17.976093
278202,9,0.059173,0.019032,0.797792,0.027776,0.297519,18.442071
169048,10,0.157339,0.036099,0.984638,0.107985,0.032001,16.83671
249880,8,0.183703,0.025625,0.670785,0.185537,0.092028,13.611986
177429,5,0.118311,0.004548,0.334826,0.220454,0.377244,17.753016
353714,5,0.064867,0.011566,0.881963,0.00535,0.585373,19.930636
236566,5,0.171344,0.012129,0.360598,0.247705,0.241614,19.374806
251713,2,0.049835,0.005887,0.605956,0.095879,0.446292,19.095807
277736,6,0.143472,0.004515,0.818679,-0.164571,0.248043,17.091491
123624,4,0.056845,0.000314,0.74271,0.005429,0.230016,19.00814
202090,7,0.159839,0.010068,0.592258,-0.040219,0.174321,18.081788
166870,9,0.102184,0.009751,0.631281,0.055993,0.358905,16.258137
352963,7,0.141857,0.025358,0.646814,0.292466,0.365885,16.501417
204855,6,0.032846,0.038645,1.189801,0.073219,0.743508,20.580085
336689,8,0.214782,0.003292,0.582091,0.014916,0.148031,18.076241
114873,6,0.042653,0.028479,1.543183,0.098523,0.559675,16.77968
362645,6,0.160791,0.017223,0.318702,-0.477084,0.237465,18.222632
256816,1,0.086679,0.002164,0.718699,0.098197,0.248197,19.018404
122422,2,0.081624,0.002829,0.674918,0.141998,0.169114,18.43904
293500,9,0.066458,0.037998,0.884803,0.158045,0.268558,18.226293
292841,6,0.135247,0.053312,1.263927,-0.193427,0.733295,16.186802
166091,9,0.092129,0.020877,0.538979,0.128678,0.114549,17.298148
241316,1,0.061258,0.003157,0.514107,0.083688,0.240051,19.058046
164517,5,0.156661,0.003524,0.388509,0.047919,0.157795,17.319328
346759,3,0.142253,0.005443,0.067584,0.10088,0.476474,16.560103
238258,3,0.078363,0.007458,0.661132,0.046056,0.342392,18.576534
129484,5,0.087836,0.012452,0.6899,0.184358,0.263753,16.58058
324854,9,0.062447,0.030169,0.60833,0.016479,0.076455,15.958685
242359,3,0.082656,-0.000819,0.065944,0.216395,0.06417,18.969393
296934,7,0.096198,0.025131,0.455789,0.159318,0.426857,18.307668
361799,2,0.097641,0.001493,0.707053,0.066806,0.17487,17.080998
252138,1,0.032255,0.001098,0.459817,0.08237,0.278602,18.369107
134293,6,0.101973,0.069837,0.643229,0.194017,0.157072,17.47197
246562,6,0.058868,0.063499,0.523379,-0.451329,0.535689,15.790094
115992,4,0.110956,0.022613,0.537323,-0.031915,0.464283,20.449261
294278,9,0.0292,0.024234,0.597301,0.066638,0.223614,19.126939
310649,4,0.250472,0.036105,0.748858,-0.025337,0.395129,18.580544
378340,2,0.02579,0.006933,0.592719,0.171133,0.292253,19.406688
160803,7,0.063618,0.024622,0.559135,-0.020222,0.326422,17.725714
335156,3,0.11156,-0.001274,0.312866,0.162804,0.321177,17.048242
352140,4,0.078098,0.000359,0.686616,0.066279,0.075293,19.678467
115073,10,0.135338,0.013271,2.34039,-0.142571,0.127051,16.736731
319034,3,0.040809,0.010715,0.619326,-0.016251,0.12793,18.19511
216288,7,0.163821,0.057469,0.621135,-0.063791,0.218364,18.682698
376337,8,0.136656,0.001212,0.752185,-0.088651,0.129006,10.761631
171120,10,0.123801,0.034318,2.04421,-0.194021,0.148,16.058731
150702,10,0.150905,0.011302,0.631214,-0.156862,0.173082,16.532689
164176,1,0.081018,0.001469,0.753917,0.080887,0.136013,18.890676
161516,6,0.014924,0.090128,0.406574,0.280467,0.486106,16.409746
375188,8,0.29219,0.018476,0.893211,0.115597,0.132889,15.043343
300973,7,0.154606,0.00724,0.681108,-0.043603,0.27034,17.616405
195084,1,0.051408,0.002824,0.613985,0.072718,0.6012,18.341246
243517,5,0.15038,0.005135,0.319208,0.062973,0.601258,21.253485
321880,5,0.145874,0.011043,1.030231,-0.047138,0.587674,18.993758
152605,3,0.088824,-0.000105,0.546227,0.044764,0.29448,18.570077
193862,9,0.103848,0.029191,0.629096,-0.009516,0.39376,17.006344
152924,5,0.010582,0.015207,1.003923,0.099785,0.037277,17.127236
252862,5,0.087142,0.002115,0.58243,0.061469,0.264277,18.039801
213171,4,0.062254,0.052224,0.556651,0.111373,0.603603,17.883012
255519,1,0.046231,0.000735,0.309121,0.078641,0.525068,18.73756
274681,10,0.14041,0.017225,1.062869,0.125792,0.078205,16.202179
395037,8,0.212144,0.013574,0.760772,0.193849,0.02381,11.958125
264706,6,0.1171,0.085968,1.397052,-0.136902,0.361553,17.824601
131626,9,0.023771,0.036819,0.516704,0.191185,0.19979,19.148973
258821,4,0.132931,0.019954,0.384239,0.017302,0.586458,15.953269
243243,4,0.071631,0.059286,0.699865,0.178534,0.083005,18.935256
130062,10,0.115881,0.024345,2.359684,-0.164338,0.067958,15.880531
344188,7,0.053789,0.021988,0.571831,0.181793,0.406742,19.34395
141055,1,0.076642,0.002973,0.240701,0.099516,0.67463,18.43
117329,2,0.088313,0.007604,0.451419,0.075836,0.147813,19.186625
237269,4,0.253757,0.0588,0.451209,0.081906,0.462559,19.643017
245908,2,0.020517,0.007833,0.459384,0.070007,0.256863,15.683727
256055,4,0.165146,0.061788,0.734136,0.082853,0.265779,20.091954
387252,3,0.088124,0.009153,0.301772,0.117952,0.140308,20.065891
271793,7,0.155303,0.058077,0.498519,0.160084,0.090988,18.428028
141934,2,0.088373,0.00087,0.452323,0.129102,0.39472,19.472007
264327,9,0.101048,0.040057,0.528058,0.120775,0.399267,17.404443
239389,1,0.072484,0.003056,0.483959,0.075862,0.390824,18.400987
323681,9,0.058586,0.034425,0.70241,0.213071,0.248919,15.886042
259173,8,0.072686,0.000325,0.423135,-0.049101,0.04316,14.645325
260521,4,0.045459,0.013832,0.696617,0.079416,0.3381,19.241826
145594,6,0.109241,0.060346,0.839704,0.066172,0.406252,17.155763
222872,5,0.049905,0.013312,0.331927,0.23529,0.197277,19.363364
317355,3,0.139453,0.011552,0.452678,0.178624,0.101489,18.503378
197601,1,0.064857,0.00189,0.378961,0.092929,0.567941,18.976668
304371,1,0.046305,0.003044,0.381878,0.093001,0.77019,18.107624
304328,2,0.043016,-0.00144,0.611177,0.086501,0.445165,20.825657
227924,5,0.06959,0.011285,0.937561,0.020311,0.197533,17.252645
347364,2,0.035745,0.00521,0.611136,0.134453,0.42453,17.196123
226118,2,0.051271,0.004614,0.660869,0.103328,0.09212,17.05163
211817,6,0.137657,0.027433,1.357386,-0.385759,0.083761,19.277694
341817,3,0.079239,0.001509,0.122678,0.026603,0.112202,19.8775
103329,4,0.130825,0.006132,0.700988,0.125024,0.431126,16.893427
167256,3,0.059331,0.008217,0.384448,0.01107,0.447569,18.979794
280280,7,0.120992,0.03913,0.688782,0.103043,0.440372,17.383887
120047,6,0.05844,0.019342,0.761317,-0.118507,0.68061,16.345954
305545,7,0.076252,0.011231,0.461587,-0.061676,0.162074,17.711717
191327,2,0.020639,0.007855,0.566929,0.081344,0.310021,16.063599
167110,6,0.090669,0.094448,0.825115,0.008675,0.102674,18.766852
284386,3,0.06263,0.00626,0.43229,0.20701,0.194129,19.844818
129182,4,0.170196,0.054457,0.390416,0.083479,0.081069,18.592029
161020,3,0.119431,0.011266,0.724377,0.09773,0.3391,17.669801
274286,3,0.039133,-0.000259,0.436808,0.07741,0.302559,18.959974
203798,3,0.034678,0.005329,0.103713,0.02232,0.233337,20.180912
166829,3,0.068381,-0.000628,0.3107,0.151676,0.450071,17.819614
180556,8,0.195277,0.021232,0.796021,0.031714,0.039946,10.852342
136110,1,0.051192,0.002999,0.519741,0.090415,0.666404,18.11887
327668,5,0.036325,0.002905,0.251718,-0.039068,0.535252,16.701579
259338,9,0.101716,0.031658,0.412942,0.107672,0.04695,18.486927
383291,2,0.043056,0.000632,0.679837,0.069538,0.089842,21.253796
384830,8,0.134655,0.003221,0.403436,-0.014877,0.149315,13.596933
